nace_r2;geo;n2015
C23;FI1B;2648
C23;FI1C;4392
C23;FI1D;2793
C23;FI2;13
C23;FI20;13
C23;FIZ; 
C23;FIZZ; 
C23;FR;113602
C23;FR1;43336
C23;FR10;43336
C23;FR2;13317
C23;FR21;1381
C23;FR22;2812
C23;FR23;3031
C23;FR24;3096
C23;FR25;913
C23;FR26;2084
C23;FR3;10403
C23;FR30;10403
C23;FR4;9587
C23;FR41;3507
C23;FR42;5008
C23;FR43;1072
C23;FR5;8895
C23;FR51;3883
C23;FR52;3588
C23;FR53;1424
C23;FR6;8120
C23;FR61;3038
C23;FR62;3634
C23;FR63;1448
C23;FR7;11126
C23;FR71;10420
C23;FR72;706
C23;FR8;7033
C23;FR81;2229
C23;FR82;4532
C23;FR83;272
C23;FR9; 
C23;FR91; 
C23;FR92; 
C23;FR93; 
C23;FR94; 
C23;FRA;1529
C23;FRA1;400
C23;FRA2;193
C23;FRA3;120
C23;FRA4;816
C23;FRA5; 
C23;FRZ;257
C23;FRZZ;257
C23;HR;11918
C23;HR0;11918
C23;HR03;4407
C23;HR04;7511
C23;HU;24760
C23;HU1;6583
C23;HU10;6583
C23;HU2;10745
C23;HU21;5549
C23;HU22;3495
C23;HU23;1701
C23;HU3;7432
C23;HU31;2015
C23;HU32;1362
C23;HU33;4055
C23;IE; 
C23;IE0; 
C23;IE01; 
C23;IE02; 
C23;IS;744
C23;IS0;744
C23;IS00;744
C23;IT;158860
C23;ITC;34953
C23;ITC1;10284
C23;ITC2;201
C23;ITC3;2567
C23;ITC4;21901
C23;ITD; 
C23;ITD1; 
C23;ITD2; 
C23;ITD3; 
C23;ITD4; 
C23;ITD5; 
C23;ITE; 
C23;ITE1; 
C23;ITE2; 
C23;ITE3; 
C23;ITE4; 
C23;ITF;23702
C23;ITF1;5646
C23;ITF2;754
C23;ITF3;6733
C23;ITF4;6687
C23;ITF5;1345
C23;ITF6;2537
C23;ITG;10665
C23;ITG1;7601
C23;ITG2;3064
C23;ITH;60777
C23;ITH1;1284
C23;ITH2;1949
C23;ITH3;23852
C23;ITH4;3582
C23;ITH5;30110
C23;ITI;28763
C23;ITI1;11770
C23;ITI2;4540
C23;ITI3;3643
C23;ITI4;8810
C23;LT;8715
C23;LT0;8715
C23;LT00;8715
C23;LU;2202
C23;LU0;2202
C23;LU00;2202
C23;LV;5427
C23;LV0;5427
C23;LV00;5427
C23;LVZ; 
C23;LVZZ; 
C23;MT;1301
C23;MT0;1301
C23;MT00;1301
C23;NL;21101
C23;NL1; 
C23;NL11;895
C23;NL12;1046
C23;NL13; 
C23;NL2;5557
C23;NL21;1445
C23;NL22;3932
C23;NL23;180
C23;NL3;4742
C23;NL31;818
C23;NL32;887
C23;NL33;2658
C23;NL34;379
C23;NL4;8161
C23;NL41;3995
C23;NL42;4166
C23;NO;10291
C23;NO0;10291
C23;NO01;1085
C23;NO02;774
C23;NO03;2489
C23;NO04;2164
C23;NO05;1754
C23;NO06;1082
C23;NO07;943
C23;PL;128566
C23;PL1;25438
C23;PL11;12977
C23;PL12;12461
C23;PL2;25047
C23;PL21;9401
C23;PL22;15646
C23;PL3;27280
C23;PL31;5479
C23;PL32;10157
C23;PL33;9305
C23;PL34;2339
C23;PL4;19221
C23;PL41;11753
C23;PL42;2915
C23;PL43;4553
C23;PL5;16462
C23;PL51;12169
C23;PL52;4293
C23;PL6;15118
C23;PL61;4698
C23;PL62;4397
C23;PL63;6023
C23;PT;39003
C23;PT1;38361
C23;PT11;9491
C23;PT15;634
C23;PT16;22674
C23;PT17;3746
C23;PT18;1816
C23;PT2;436
C23;PT20;436
C23;PT3;206
C23;PT30;206
C23;RO;38980
C23;RO1;14446
C23;RO11;6357
C23;RO12;8089
C23;RO2;6795
C23;RO21;3638
C23;RO22;3157
C23;RO3;11112
C23;RO31;4929
C23;RO32;6183
C23;RO4;6627
C23;RO41;2427
C23;RO42;4200
C23;SE;19492
C23;SE1;5657
C23;SE11; 
C23;SE12; 
C23;SE2;11721
C23;SE21;2445
C23;SE22;4235
C23;SE23;5041
C23;SE3;2114
C23;SE31;888
C23;SE32;523
C23;SE33;703
C23;SEZ; 
C23;SEZZ; 
C23;SI;7444
C23;SI0;7444
C23;SI01; 
C23;SI02; 
C23;SI03;5017
C23;SI04;2427
C23;SK;16595
C23;SK0;16595
C23;SK01;3288
C23;SK02;7171
C23;SK03;4335
C23;SK04;1801
C23;SKZ; 
C23;SKZZ; 
C23;UK;75888
C23;UKC;2342
C23;UKC1;1164
C23;UKC2;1178
C23;UKD;7747
C23;UKD1;630
C23;UKD2; 
C23;UKD3;1894
C23;UKD4;1329
C23;UKD5; 
C23;UKD6;1236
C23;UKD7;2658
C23;UKE;10849
C23;UKE1;2235
C23;UKE2;988
C23;UKE3;2931
C23;UKE4;4695
C23;UKF;10465
C23;UKF1;6784
C23;UKF2;3323
C23;UKF3;357
C23;UKG;12731
C23;UKG1;2033
C23;UKG2;8231
C23;UKG3;2466
C23;UKH;5180
C23;UKH1;2149
C23;UKH2;1301
C23;UKH3;1730
C23;UKI;2955
C23;UKI1; 
C23;UKI2; 
C23;UKI3;216
C23;UKI4;437
C23;UKI5;907
C23;UKI6;288
C23;UKI7;1107
C23;UKJ;8229
C23;UKJ1;2080
C23;UKJ2;2538
C23;UKJ3;1421
C23;UKJ4;2190
C23;UKK;3088
C23;UKK1;1276
C23;UKK2;594
C23;UKK3;307
C23;UKK4;911
C23;UKL;3319
C23;UKL1;2195
C23;UKL2;1125
C23;UKM;4867
C23;UKM2;2178
C23;UKM3;2250
C23;UKM5;253
C23;UKM6;186
C23;UKN;4116
C23;UKN0;4116
C24;AT;35485
C24;AT1;8357
C24;AT11; 
C24;AT12;8149
C24;AT13; 
C24;AT2;11132
C24;AT21;1036
C24;AT22;10096
C24;AT3;15996
C24;AT31;12477
C24;AT32;259
C24;AT33;2709
C24;AT34;551
C24;BE;24835
C24;BE1;315
C24;BE10;315
C24;BE2;16578
C24;BE21;5978
C24;BE22;1819
C24;BE23;4858
C24;BE24;424
C24;BE25;3499
C24;BE3;7885
C24;BE31;665
C24;BE32;3156
C24;BE33;3823
C24;BE34; 
C24;BE35; 
C24;BG;12025
C24;BG3;5694
C24;BG31;1953
C24;BG32;1364
C24;BG33;1114
C24;BG34;1263
C24;BG4;6331
C24;BG41;4099
C24;BG42;2232
C24;CY;287
C24;CY0;287
C24;CY00;287
C24;CZ;45314
C24;CZ0;45314
C24;CZ01;1383
C24;CZ02;3440
C24;CZ03;3128
C24;CZ04;3448
C24;CZ05;4517
C24;CZ06;6057
C24;CZ07;3772
C24;CZ08;19569
C24;CZZ; 
C24;CZZZ; 
C24;DE;296109
C24;DE1;25972
C24;DE11;5879
C24;DE12;4135
C24;DE13;10168
C24;DE14;5790
C24;DE2;30099
C24;DE21;2933
C24;DE22; 
C24;DE23;4055
C24;DE24; 
C24;DE25;8861
C24;DE26;3950
C24;DE27;6150
C24;DE3;1925
C24;DE30;1925
C24;DE4;7634
C24;DE40;7634
C24;DE41; 
C24;DE42; 
C24;DE5; 
C24;DE50; 
C24;DE6;4459
C24;DE60;4459
C24;DE7;17243
C24;DE71; 
C24;DE72;9667
C24;DE73; 
C24;DE8;2064
C24;DE80;2064
C24;DE9;21146
C24;DE91; 
C24;DE92;2339
C24;DE93; 
C24;DE94;5803
C24;DEA;125626
C24;DEA1;52730
C24;DEA2;11871
C24;DEA3; 
C24;DEA4; 
C24;DEA5;51059
C24;DEB;10446
C24;DEB1;6402
C24;DEB2;1445
C24;DEB3;2599
C24;DEC;15638
C24;DEC0;15638
C24;DED;13765
C24;DED1; 
C24;DED2;5284
C24;DED3; 
C24;DED4;5699
C24;DED5;2782
C24;DEE;8667
C24;DEE0;8667
C24;DEF; 
C24;DEF0; 
C24;DEG;6062
C24;DEG0;6062
C24;DK;5918
C24;DK0;5918
C24;DK01; 
C24;DK02; 
C24;DK03;1935
C24;DK04;1560
C24;DK05;1182
C24;EE;528
C24;EE0;528
C24;EE00;528
C24;EL;8385
C24;EL1; 
C24;EL11; 
C24;EL12; 
C24;EL13; 
C24;EL14; 
C24;EL2; 
C24;EL21; 
C24;EL22; 
C24;EL23; 
C24;EL24; 
C24;EL25; 
C24;EL3;2587
C24;EL30;2587
C24;EL4; 
C24;EL41; 
C24;EL42; 
C24;EL43; 
C24;EL5; 
C24;EL51; 
C24;EL52; 
C24;EL53; 
C24;EL54; 
C24;EL6; 
C24;EL61; 
C24;EL62; 
C24;EL63; 
C24;EL64; 
C24;EL65; 
C24;ELZ;0
C24;ELZZ;0
C24;ES;57516
C24;ES1;14401
C24;ES11;4136
C24;ES12;7839
C24;ES13;2426
C24;ES2;22059
C24;ES21;17061
C24;ES22;2759
C24;ES23;64
C24;ES24;2175
C24;ES3;2021
C24;ES30;2021
C24;ES4;4565
C24;ES41;2747
C24;ES42;1275
C24;ES43;543
C24;ES5;8928
C24;ES51;6043
C24;ES52;2877
C24;ES53;9
C24;ES6;5440
C24;ES61;4789
C24;ES62;651
C24;ES63;0
C24;ES64;0
C24;ES7;101
C24;ES70;101
C24;FI;14208
C24;FI1; 
C24;FI13; 
C24;FI18; 
C24;FI19;3409
C24;FI1A; 
C24;FI1B;769
C24;FI1C; 
C24;FI1D;7426
C24;FI2; 
C24;FI20; 
C24;FIZ; 
C24;FIZZ; 
C24;FR;76342
C24;FR1;25225
C24;FR10;25225
C24;FR2;11324
C24;FR21;3628
C24;FR22;2086
C24;FR23;935
C24;FR24;1850
C24;FR25;91
C24;FR26;2734
C24;FR3;4924
C24;FR30;4924
C24;FR4;9437
C24;FR41;6128
C24;FR42;1984
C24;FR43;1325
C24;FR5;4919
C24;FR51;2575
C24;FR52;803
C24;FR53;1540
C24;FR6;3594
C24;FR61; 
C24;FR62;2046
C24;FR63; 
C24;FR7;15258
C24;FR71;12979
C24;FR72;2279
C24;FR8;1205
C24;FR81; 
C24;FR82; 
C24;FR83; 
C24;FR9; 
C24;FR91; 
C24;FR92; 
C24;FR93; 
C24;FR94; 
C24;FRA;429
C24;FRA1;181
C24;FRA2;31
C24;FRA3;26
C24;FRA4;191
C24;FRA5; 
C24;FRZ;27
C24;FRZZ;27
C24;HR;4051
C24;HR0;4051
C24;HR03;1409
C24;HR04;2642
C24;HU;17358
C24;HU1;3533
C24;HU10;3533
C24;HU2;10303
C24;HU21;9076
C24;HU22;877
C24;HU23;350
C24;HU3;3522
C24;HU31;1623
C24;HU32;616
C24;HU33;1283
C24;IE; 
C24;IE0; 
C24;IE01; 
C24;IE02; 
C24;IS;1939
C24;IS0;1939
C24;IS00;1939
C24;IT;117996
C24;ITC;56418
C24;ITC1;9637
C24;ITC2;1121
C24;ITC3;2327
C24;ITC4;43333
C24;ITD; 
C24;ITD1; 
C24;ITD2; 
C24;ITD3; 
C24;ITD4; 
C24;ITD5; 
C24;ITE; 
C24;ITE1; 
C24;ITE2; 
C24;ITE3; 
C24;ITE4; 
C24;ITF;16839
C24;ITF1;1158
C24;ITF2;185
C24;ITF3;2669
C24;ITF4;12090
C24;ITF5;370
C24;ITF6;367
C24;ITG;2204
C24;ITG1;1047
C24;ITG2;1157
C24;ITH;28950
C24;ITH1;1035
C24;ITH2;679
C24;ITH3;13208
C24;ITH4;5556
C24;ITH5;8472
C24;ITI;13585
C24;ITI1;6046
C24;ITI2;3435
C24;ITI3;2187
C24;ITI4;1917
C24;LT;633
C24;LT0;633
C24;LT00;633
C24;LU; 
C24;LU0; 
C24;LU00; 
C24;LV;1306
C24;LV0;1306
C24;LV00;1306
C24;LVZ; 
C24;LVZZ; 
C24;MT;23
C24;MT0;23
C24;MT00;23
C24;NL;19596
C24;NL1;965
C24;NL11;674
C24;NL12; 
C24;NL13; 
C24;NL2;2540
C24;NL21; 
C24;NL22;1927
C24;NL23; 
C24;NL3;11241
C24;NL31;426
C24;NL32; 
C24;NL33; 
C24;NL34; 
C24;NL4;4814
C24;NL41;2524
C24;NL42;2289
C24;NO;9912
C24;NO0;9912
C24;NO01;492
C24;NO02;1187
C24;NO03;1096
C24;NO04;2933
C24;NO05;2925
C24;NO06;47
C24;NO07;1232
C24;PL;65693
C24;PL1;5228
C24;PL11;2125
C24;PL12;3103
C24;PL2;34499
C24;PL21;11886
C24;PL22;22613
C24;PL3;8624
C24;PL31;767
C24;PL32;4813
C24;PL33;2944
C24;PL34;100
C24;PL4;5567
C24;PL41;3643
C24;PL42;699
C24;PL43;1225
C24;PL5;8783
C24;PL51;6726
C24;PL52;2057
C24;PL6;2992
C24;PL61;1661
C24;PL62;560
C24;PL63;771
C24;PT;7684
C24;PT1;7669
C24;PT11;3980
C24;PT15;7
C24;PT16;2233
C24;PT17;1216
C24;PT18;233
C24;PT2; 
C24;PT20; 
C24;PT3; 
C24;PT30; 
C24;RO;29969
C24;RO1;6251
C24;RO11;3587
C24;RO12;2664
C24;RO2;11409
C24;RO21;2175
C24;RO22;9234
C24;RO3;5435
C24;RO31;3763
C24;RO32;1672
C24;RO4;6874
C24;RO41;4703
C24;RO42;2171
C24;SE;32637
C24;SE1;9748
C24;SE11; 
C24;SE12; 
C24;SE2;6443
C24;SE21;3397
C24;SE22;2193
C24;SE23;853
C24;SE3;16446
C24;SE31;12652
C24;SE32;1020
C24;SE33;2774
C24;SEZ; 
C24;SEZZ; 
C24;SI;8339
C24;SI0;8339
C24;SI01; 
C24;SI02; 
C24;SI03;4060
C24;SI04;4279
C24;SK;22488
C24;SK0;22488
C24;SK01;76
C24;SK02;3019
C24;SK03;7447
C24;SK04;11946
C24;SKZ; 
C24;SKZZ; 
C24;UK;65687
C24;UKC;2206
C24;UKC1;1684
C24;UKC2;522
C24;UKD;14463
C24;UKD1;10292
C24;UKD2; 
C24;UKD3;1482
C24;UKD4;1486
C24;UKD5; 
C24;UKD6;695
C24;UKD7;508
C24;UKE;12644
C24;UKE1;3991
C24;UKE2;537
C24;UKE3;5799
C24;UKE4;2317
C24;UKF;4569
C24;UKF1;2179
C24;UKF2;2208
C24;UKF3;182
C24;UKG;12296
C24;UKG1;1804
C24;UKG2;2704
C24;UKG3;7788
C24;UKH;2175
C24;UKH1;578
C24;UKH2;761
C24;UKH3;836
C24;UKI;575
C24;UKI1; 
C24;UKI2; 
C24;UKI3;46
C24;UKI4;37
C24;UKI5;331
C24;UKI6;6
C24;UKI7;155
C24;UKJ;1632
C24;UKJ1;398
C24;UKJ2;267
C24;UKJ3;380
C24;UKJ4;587
C24;UKK;2300
C24;UKK1;1013
C24;UKK2;333
C24;UKK3;186
C24;UKK4;768
C24;UKL;10264
C24;UKL1;6299
C24;UKL2;3965
C24;UKM;1641
C24;UKM2;623
C24;UKM3;609
C24;UKM5;362
C24;UKM6;47
C24;UKN;922
C24;UKN0;922
C25;AT;74471
C25;AT1;19151
C25;AT11;2406
C25;AT12;12870
C25;AT13;3875
C25;AT2;16854
C25;AT21;4288
C25;AT22;12566
C25;AT3;38466
C25;AT31;17709
C25;AT32;4321
C25;AT33;5085
C25;AT34;11351
C25;BE;54621
C25;BE1;1574
C25;BE10;1574
C25;BE2;37994
C25;BE21;10132
C25;BE22;10123
C25;BE23;7337
C25;BE24;2493
C25;BE25;7909
C25;BE3;14906
C25;BE31;1072
C25;BE32;4269
C25;BE33;7862
C25;BE34;615
C25;BE35;1088
C25;BG;56847
C25;BG3;32805
C25;BG31;3287
C25;BG32;10753
C25;BG33;5047
C25;BG34;13718
C25;BG4;24042
C25;BG41;10519
C25;BG42;13523
C25;CY;3070
C25;CY0;3070
C25;CY00;3070
C25;CZ;189295
C25;CZ0;189295
C25;CZ01;11277
C25;CZ02;16261
C25;CZ03;24005
C25;CZ04;18963
C25;CZ05;28571
C25;CZ06;34518
C25;CZ07;33817
C25;CZ08;21883
C25;CZZ; 
C25;CZZZ; 
C25;DE;754724
C25;DE1;166196
C25;DE11;52410
C25;DE12;30759
C25;DE13;50938
C25;DE14;32089
C25;DE2;113184
C25;DE21;17203
C25;DE22;17587
C25;DE23;13427
C25;DE24;11057
C25;DE25;15702
C25;DE26;11951
C25;DE27;26257
C25;DE3;7100
C25;DE30;7100
C25;DE4;12272
C25;DE40;12272
C25;DE41; 
C25;DE42; 
C25;DE5;4981
C25;DE50;4981
C25;DE6;1979
C25;DE60;1979
C25;DE7;40496
C25;DE71;12717
C25;DE72;18598
C25;DE73;9181
C25;DE8;7471
C25;DE80;7471
C25;DE9;45919
C25;DE91;7181
C25;DE92;10356
C25;DE93;6832
C25;DE94;21550
C25;DEA;201950
C25;DEA1;49826
C25;DEA2;21891
C25;DEA3;18072
C25;DEA4;25363
C25;DEA5;86798
C25;DEB;33379
C25;DEB1;19989
C25;DEB2;4518
C25;DEB3;8872
C25;DEC;12741
C25;DEC0;12741
C25;DED;47062
C25;DED1; 
C25;DED2;30263
C25;DED3; 
C25;DED4;13672
C25;DED5;3127
C25;DEE;17168
C25;DEE0;17168
C25;DEF;9808
C25;DEF0;9808
C25;DEG;33018
C25;DEG0;33018
C25;DK;41021
C25;DK0;41021
C25;DK01;4217
C25;DK02;3604
C25;DK03;13354
C25;DK04;13170
C25;DK05;6677
C25;EE;12949
C25;EE0;12949
C25;EE00;12949
C25;EL;26970
C25;EL1; 
C25;EL11; 
C25;EL12; 
C25;EL13; 
C25;EL14; 
C25;EL2; 
C25;EL21; 
C25;EL22; 
C25;EL23; 
C25;EL24; 
C25;EL25; 
C25;EL3;10560
C25;EL30;10560
C25;EL4;1699
C25;EL41;222
C25;EL42;366
C25;EL43;1111
C25;EL5;9286
C25;EL51;1118
C25;EL52;5750
C25;EL53;470
C25;EL54;1948
C25;EL6;5425
C25;EL61;640
C25;EL62;282
C25;EL63;1239
C25;EL64;2187
C25;EL65;1077
C25;ELZ;0
C25;ELZZ;0
C25;ES;222220
C25;ES1;25777
C25;ES11;13646
C25;ES12;7718
C25;ES13;4413
C25;ES2;56629
C25;ES21;38615
C25;ES22;7447
C25;ES23;2664
C25;ES24;7903
C25;ES3;17579
C25;ES30;17579
C25;ES4;24593
C25;ES41;11206
C25;ES42;10644
C25;ES43;2744
C25;ES5;68274
C25;ES51;47198
C25;ES52;18771
C25;ES53;2305
C25;ES6;26778
C25;ES61;20175
C25;ES62;6441
C25;ES63;92
C25;ES64;71
C25;ES7;2589
C25;ES70;2589
C25;FI;40224
C25;FI1;40140
C25;FI13; 
C25;FI18; 
C25;FI19;14919
C25;FI1A; 
C25;FI1B;5422
C25;FI1C;9981
C25;FI1D;9818
C25;FI2;84
C25;FI20;84
C25;FIZ; 
C25;FIZZ; 
C25;FR;311044
C25;FR1;51814
C25;FR10;51814
C25;FR2;63738
C25;FR21;11349
C25;FR22;11275
C25;FR23;9088
C25;FR24;15738
C25;FR25;8772
C25;FR26;7515
C25;FR3;14150
C25;FR30;14150
C25;FR4;34197
C25;FR41;10397
C25;FR42;9116
C25;FR43;14683
C25;FR5;43603
C25;FR51;28282
C25;FR52;8786
C25;FR53;6535
C25;FR6;28764
C25;FR61; 
C25;FR62;14504
C25;FR63; 
C25;FR7;60338
C25;FR71;52086
C25;FR72;8252
C25;FR8;10858
C25;FR81; 
C25;FR82; 
C25;FR83; 
C25;FR9; 
C25;FR91; 
C25;FR92; 
C25;FR93; 
C25;FR94; 
C25;FRA;3281
C25;FRA1;721
C25;FRA2;723
C25;FRA3;298
C25;FRA4;1539
C25;FRA5; 
C25;FRZ;302
C25;FRZZ;302
C25;HR;30885
C25;HR0;30885
C25;HR03;7876
C25;HR04;23009
C25;HU;76704
C25;HU1;18158
C25;HU10;18158
C25;HU2;28183
C25;HU21;11556
C25;HU22;8612
C25;HU23;8015
C25;HU3;30363
C25;HU31;11354
C25;HU32;10368
C25;HU33;8641
C25;IE; 
C25;IE0; 
C25;IE01; 
C25;IE02; 
C25;IS;1614
C25;IS0;1614
C25;IS00;1614
C25;IT;498814
C25;ITC;208637
C25;ITC1;50517
C25;ITC2;566
C25;ITC3;7398
C25;ITC4;150156
C25;ITD; 
C25;ITD1; 
C25;ITD2; 
C25;ITD3; 
C25;ITD4; 
C25;ITD5; 
C25;ITE; 
C25;ITE1; 
C25;ITE2; 
C25;ITE3; 
C25;ITE4; 
C25;ITF;52592
C25;ITF1;9605
C25;ITF2;1073
C25;ITF3;19714
C25;ITF4;15663
C25;ITF5;2294
C25;ITF6;4243
C25;ITG;14122
C25;ITG1;9839
C25;ITG2;4283
C25;ITH;158162
C25;ITH1;4280
C25;ITH2;4362
C25;ITH3;76185
C25;ITH4;16606
C25;ITH5;56729
C25;ITI;65301
C25;ITI1;23219
C25;ITI2;8111
C25;ITI3;17877
C25;ITI4;16094
C25;LT;14684
C25;LT0;14684
C25;LT00;14684
C25;LU;4097
C25;LU0;4097
C25;LU00;4097
C25;LV;10676
C25;LV0;10676
C25;LV00;10676
C25;LVZ; 
C25;LVZZ; 
C25;MT;1392
C25;MT0;1392
C25;MT00;1392
C25;NL;89908
C25;NL1;8799
C25;NL11;2302
C25;NL12;4228
C25;NL13;2269
C25;NL2;23332
C25;NL21;9168
C25;NL22;12588
C25;NL23;1576
C25;NL3;29813
C25;NL31;6149
C25;NL32;7200
C25;NL33;12974
C25;NL34;3490
C25;NL4;27645
C25;NL41;19299
C25;NL42;8346
C25;NO;24462
C25;NO0;24462
C25;NO01;1801
C25;NO02;2338
C25;NO03;6905
C25;NO04;4736
C25;NO05;5939
C25;NO06;1785
C25;NO07;958
C25;PL;301566
C25;PL1;43609
C25;PL11;15168
C25;PL12;28441
C25;PL2;72004
C25;PL21;23920
C25;PL22;48084
C25;PL3;43384
C25;PL31;8742
C25;PL32;18065
C25;PL33;12359
C25;PL34;4218
C25;PL4;55567
C25;PL41;33785
C25;PL42;12748
C25;PL43;9034
C25;PL5;32502
C25;PL51;22589
C25;PL52;9913
C25;PL6;54500
C25;PL61;23712
C25;PL62;8192
C25;PL63;22596
C25;PT;80265
C25;PT1;79172
C25;PT11;35202
C25;PT15;829
C25;PT16;30910
C25;PT17;9399
C25;PT18;2832
C25;PT2;638
C25;PT20;638
C25;PT3;455
C25;PT30;455
C25;RO;91106
C25;RO1;32890
C25;RO11;14539
C25;RO12;18351
C25;RO2;16330
C25;RO21;5459
C25;RO22;10871
C25;RO3;24760
C25;RO31;13809
C25;RO32;10951
C25;RO4;17126
C25;RO41;7500
C25;RO42;9626
C25;SE;77264
C25;SE1;23348
C25;SE11;5746
C25;SE12;17602
C25;SE2;37241
C25;SE21;14803
C25;SE22;7444
C25;SE23;14994
C25;SE3;16675
C25;SE31;10438
C25;SE32;2538
C25;SE33;3699
C25;SEZ; 
C25;SEZZ; 
C25;SI;31120
C25;SI0;31120
C25;SI01; 
C25;SI02; 
C25;SI03;21220
C25;SI04;9900
C25;SK;74020
C25;SK0;74020
C25;SK01;3657
C25;SK02;34635
C25;SK03;18793
C25;SK04;16935
C25;SKZ; 
C25;SKZZ; 
C25;UK;338466
C25;UKC;17041
C25;UKC1;8482
C25;UKC2;8559
C25;UKD;35124
C25;UKD1;3288
C25;UKD2; 
C25;UKD3;12069
C25;UKD4;9464
C25;UKD5; 
C25;UKD6;5119
C25;UKD7;5184
C25;UKE;37593
C25;UKE1;6012
C25;UKE2;4295
C25;UKE3;13730
C25;UKE4;13556
C25;UKF;35263
C25;UKF1;19804
C25;UKF2;12180
C25;UKF3;3279
C25;UKG;61851
C25;UKG1;13740
C25;UKG2;13467
C25;UKG3;34644
C25;UKH;27777
C25;UKH1;10866
C25;UKH2;8315
C25;UKH3;8596
C25;UKI;9805
C25;UKI1; 
C25;UKI2; 
C25;UKI3;1024
C25;UKI4;1524
C25;UKI5;2669
C25;UKI6;1664
C25;UKI7;2925
C25;UKJ;40626
C25;UKJ1;14480
C25;UKJ2;8969
C25;UKJ3;10463
C25;UKJ4;6715
C25;UKK;24754
C25;UKK1;12427
C25;UKK2;7493
C25;UKK3;1177
C25;UKK4;3656
C25;UKL;18515
C25;UKL1;10575
C25;UKL2;7940
C25;UKM;21859
C25;UKM2;7156
C25;UKM3;8663
C25;UKM5;3697
C25;UKM6;2342
C25;UKN;8258
C25;UKN0;8258
C26;AT;22833
C26;AT1;4380
C26;AT11;128
C26;AT12;1829
C26;AT13;2423
C26;AT2;10521
C26;AT21;4304
C26;AT22;6217
C26;AT3;7932
C26;AT31;2244
C26;AT32;1729
C26;AT33;2741
C26;AT34;1218
C26;BE;10731
C26;BE1;266
C26;BE10;266
C26;BE2;6183
C26;BE21;1187
C26;BE22;937
C26;BE23;2318
C26;BE24;444
C26;BE25;1297
C26;BE3;4231
C26;BE31;1005
C26;BE32;721
C26;BE33;2449
C26;BE34;8
C26;BE35;48
C26;BG;9610
C26;BG3;2109
C26;BG31;596
C26;BG32;766
C26;BG33;392
C26;BG34;355
C26;BG4;7501
C26;BG41;4849
C26;BG42;2652
C26;CY; 
C26;CY0; 
C26;CY00; 
C26;CZ;43389
C26;CZ0;43389
C26;CZ01;3756
C26;CZ02;4587
C26;CZ03;5267
C26;CZ04;1082
C26;CZ05;13135
C26;CZ06;4503
C26;CZ07;6881
C26;CZ08;4179
C26;CZZ; 
C26;CZZZ; 
C26;DE;334588
C26;DE1;71551
C26;DE11;24402
C26;DE12;14193
C26;DE13;21325
C26;DE14;11631
C26;DE2;92881
C26;DE21;37432
C26;DE22;6187
C26;DE23;8345
C26;DE24;5489
C26;DE25;17604
C26;DE26;5339
C26;DE27;12485
C26;DE3;13949
C26;DE30;13949
C26;DE4;3503
C26;DE40;3503
C26;DE41; 
C26;DE42; 
C26;DE5;1540
C26;DE50;1540
C26;DE6;5801
C26;DE60;5801
C26;DE7;27753
C26;DE71;15828
C26;DE72;7537
C26;DE73;4388
C26;DE8;1906
C26;DE80;1906
C26;DE9;13792
C26;DE91;4962
C26;DE92;5790
C26;DE93;675
C26;DE94;2365
C26;DEA;39445
C26;DEA1;10856
C26;DEA2;8053
C26;DEA3; 
C26;DEA4; 
C26;DEA5;11467
C26;DEB;7295
C26;DEB1;2538
C26;DEB2;272
C26;DEB3;4485
C26;DEC;1602
C26;DEC0;1602
C26;DED;22722
C26;DED1; 
C26;DED2;5911
C26;DED3; 
C26;DED4;15358
C26;DED5;1453
C26;DEE;3642
C26;DEE0;3642
C26;DEF;9806
C26;DEF0;9806
C26;DEG;17400
C26;DEG0;17400
C26;DK;19935
C26;DK0;19935
C26;DK01;9504
C26;DK02;1431
C26;DK03;1779
C26;DK04;5999
C26;DK05;1222
C26;EE;5633
C26;EE0;5633
C26;EE00;5633
C26;EL;2802
C26;EL1; 
C26;EL11; 
C26;EL12; 
C26;EL13; 
C26;EL14; 
C26;EL2; 
C26;EL21; 
C26;EL22; 
C26;EL23; 
C26;EL24; 
C26;EL25; 
C26;EL3;1693
C26;EL30;1693
C26;EL4;34
C26;EL41; 
C26;EL42; 
C26;EL43;22
C26;EL5;526
C26;EL51;111
C26;EL52;384
C26;EL53;0
C26;EL54;31
C26;EL6;549
C26;EL61; 
C26;EL62; 
C26;EL63;70
C26;EL64;10
C26;EL65;460
C26;ELZ;0
C26;ELZZ;0
C26;ES;26217
C26;ES1;1196
C26;ES11;962
C26;ES12;111
C26;ES13;123
C26;ES2;6737
C26;ES21;4511
C26;ES22;532
C26;ES23;9
C26;ES24;1685
C26;ES3;5531
C26;ES30;5531
C26;ES4;857
C26;ES41;240
C26;ES42;586
C26;ES43;30
C26;ES5;9984
C26;ES51;7955
C26;ES52;1953
C26;ES53;75
C26;ES6;1867
C26;ES61;1647
C26;ES62; 
C26;ES63; 
C26;ES64;0
C26;ES7;47
C26;ES70;47
C26;FI;24249
C26;FI1;24190
C26;FI13; 
C26;FI18; 
C26;FI19;3579
C26;FI1A; 
C26;FI1B;11889
C26;FI1C;2419
C26;FI1D;6303
C26;FI2;60
C26;FI20;60
C26;FIZ; 
C26;FIZZ; 
C26;FR;132168
